dataset,seed,model,instance_id,method,mode,significance,n_neighbors,merge_adjacent,rule_id,feature,condition,representative_value,p_value_guard,prediction_point,prediction_low,prediction_high,plausibility_flag,runtime_ms
scenario_a,1,logreg,162,guarded,alternative,0.05,5,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.111,0.30166880616174585,0.2765957446808511,0.3125,True,11.533100012456998
scenario_a,1,logreg,162,guarded,alternative,0.05,5,False,r5,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.317,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,11.533100012456998
scenario_a,1,logreg,162,guarded,alternative,0.05,5,False,r6,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.691,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,11.533100012456998
scenario_a,1,logreg,162,guarded,alternative,0.05,5,False,r7,1,-0.4125 < 1 <= 0.08621,-0.13636234947686107,0.39,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,11.533100012456998
scenario_a,1,logreg,162,standard,alternative,0.05,5,False,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.05,5,False,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.05,5,True,r0,0,-0.6771 < 0 <= 0.6081,0.004307816334627329,0.242,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,13.17900000140071
scenario_a,1,logreg,162,guarded,alternative,0.05,5,True,r1,1,-0.9373 < 1 <= 0.7253,-0.0945600753183326,0.38,0.07834471675371636,0.046153846153846156,0.08108108108108109,True,13.17900000140071
scenario_a,1,logreg,162,standard,alternative,0.05,5,True,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.05,5,True,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.05,10,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.678,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,14.456800010520965
scenario_a,1,logreg,162,guarded,alternative,0.05,10,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.657,0.06149479659413434,0.046153846153846156,0.0625,True,14.456800010520965
scenario_a,1,logreg,162,guarded,alternative,0.05,10,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.35,0.10320284697508897,0.06896551724137931,0.10714285714285714,True,14.456800010520965
scenario_a,1,logreg,162,guarded,alternative,0.05,10,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.327,0.2677824267782427,0.21875,0.2857142857142857,True,14.456800010520965
scenario_a,1,logreg,162,guarded,alternative,0.05,10,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.146,0.30166880616174585,0.2765957446808511,0.3125,True,14.456800010520965
scenario_a,1,logreg,162,guarded,alternative,0.05,10,False,r5,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.558,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,14.456800010520965
scenario_a,1,logreg,162,guarded,alternative,0.05,10,False,r6,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.593,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,14.456800010520965
scenario_a,1,logreg,162,guarded,alternative,0.05,10,False,r7,1,-0.4125 < 1 <= 0.08621,-0.13636234947686107,0.514,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,14.456800010520965
scenario_a,1,logreg,162,standard,alternative,0.05,10,False,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.05,10,False,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.05,10,True,r0,0,-0.6771 < 0 <= 0.6081,0.004307816334627329,0.359,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,15.587500005494803
scenario_a,1,logreg,162,guarded,alternative,0.05,10,True,r1,1,-0.9373 < 1 <= 0.7253,-0.0945600753183326,0.51,0.07834471675371636,0.046153846153846156,0.08108108108108109,True,15.587500005494803
scenario_a,1,logreg,162,standard,alternative,0.05,10,True,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.05,10,True,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.1,3,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.838,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,12.761699996190146
scenario_a,1,logreg,162,guarded,alternative,0.1,3,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.918,0.06149479659413434,0.046153846153846156,0.0625,True,12.761699996190146
scenario_a,1,logreg,162,guarded,alternative,0.1,3,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.182,0.10320284697508897,0.06896551724137931,0.10714285714285714,True,12.761699996190146
scenario_a,1,logreg,162,guarded,alternative,0.1,3,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.481,0.2677824267782427,0.21875,0.2857142857142857,True,12.761699996190146
scenario_a,1,logreg,162,guarded,alternative,0.1,3,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.141,0.30166880616174585,0.2765957446808511,0.3125,True,12.761699996190146
scenario_a,1,logreg,162,guarded,alternative,0.1,3,False,r5,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.29,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,12.761699996190146
scenario_a,1,logreg,162,guarded,alternative,0.1,3,False,r6,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.602,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,12.761699996190146
scenario_a,1,logreg,162,guarded,alternative,0.1,3,False,r7,1,-0.4125 < 1 <= 0.08621,-0.13636234947686107,0.45,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,12.761699996190146
scenario_a,1,logreg,162,standard,alternative,0.1,3,False,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.1,3,False,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.1,3,True,r0,0,-0.6771 < 0 <= 0.6081,0.004307816334627329,0.227,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,17.89469999494031
scenario_a,1,logreg,162,guarded,alternative,0.1,3,True,r1,1,-0.9373 < 1 <= 0.7253,-0.0945600753183326,0.393,0.07834471675371636,0.046153846153846156,0.08108108108108109,True,17.89469999494031
scenario_a,1,logreg,162,standard,alternative,0.1,3,True,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.1,3,True,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.1,5,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.645,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,14.086300012422726
scenario_a,1,logreg,162,guarded,alternative,0.1,5,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.625,0.06149479659413434,0.046153846153846156,0.0625,True,14.086300012422726
scenario_a,1,logreg,162,guarded,alternative,0.1,5,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.273,0.10320284697508897,0.06896551724137931,0.10714285714285714,True,14.086300012422726
scenario_a,1,logreg,162,guarded,alternative,0.1,5,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.643,0.2677824267782427,0.21875,0.2857142857142857,True,14.086300012422726
scenario_a,1,logreg,162,guarded,alternative,0.1,5,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.111,0.30166880616174585,0.2765957446808511,0.3125,True,14.086300012422726
scenario_a,1,logreg,162,guarded,alternative,0.1,5,False,r5,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.317,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,14.086300012422726
scenario_a,1,logreg,162,guarded,alternative,0.1,5,False,r6,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.691,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,14.086300012422726
scenario_a,1,logreg,162,guarded,alternative,0.1,5,False,r7,1,-0.4125 < 1 <= 0.08621,-0.13636234947686107,0.39,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,14.086300012422726
scenario_a,1,logreg,162,standard,alternative,0.1,5,False,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.1,5,False,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.1,5,True,r0,0,-0.6771 < 0 <= 0.6081,0.004307816334627329,0.242,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,15.94650000333786
scenario_a,1,logreg,162,guarded,alternative,0.1,5,True,r1,1,-0.9373 < 1 <= 0.7253,-0.0945600753183326,0.38,0.07834471675371636,0.046153846153846156,0.08108108108108109,True,15.94650000333786
scenario_a,1,logreg,162,standard,alternative,0.1,5,True,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.1,5,True,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.1,10,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.678,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,14.125400019111112
scenario_a,1,logreg,162,guarded,alternative,0.1,10,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.657,0.06149479659413434,0.046153846153846156,0.0625,True,14.125400019111112
scenario_a,1,logreg,162,guarded,alternative,0.1,10,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.35,0.10320284697508897,0.06896551724137931,0.10714285714285714,True,14.125400019111112
scenario_a,1,logreg,162,guarded,alternative,0.1,10,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.327,0.2677824267782427,0.21875,0.2857142857142857,True,14.125400019111112
scenario_a,1,logreg,162,guarded,alternative,0.1,10,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.146,0.30166880616174585,0.2765957446808511,0.3125,True,14.125400019111112
scenario_a,1,logreg,162,guarded,alternative,0.1,10,False,r5,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.558,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,14.125400019111112
scenario_a,1,logreg,162,guarded,alternative,0.1,10,False,r6,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.593,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,14.125400019111112
scenario_a,1,logreg,162,guarded,alternative,0.1,10,False,r7,1,-0.4125 < 1 <= 0.08621,-0.13636234947686107,0.514,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,14.125400019111112
scenario_a,1,logreg,162,standard,alternative,0.1,10,False,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.1,10,False,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.1,10,True,r0,0,-0.6771 < 0 <= 0.6081,0.004307816334627329,0.359,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,16.828899999381974
scenario_a,1,logreg,162,guarded,alternative,0.1,10,True,r1,1,-0.9373 < 1 <= 0.7253,-0.0945600753183326,0.51,0.07834471675371636,0.046153846153846156,0.08108108108108109,True,16.828899999381974
scenario_a,1,logreg,162,standard,alternative,0.1,10,True,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.1,10,True,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.2,3,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.838,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,20.834700000705197
scenario_a,1,logreg,162,guarded,alternative,0.2,3,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.918,0.06149479659413434,0.046153846153846156,0.0625,True,20.834700000705197
scenario_a,1,logreg,162,guarded,alternative,0.2,3,False,r2,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.481,0.2677824267782427,0.21875,0.2857142857142857,True,20.834700000705197
scenario_a,1,logreg,162,guarded,alternative,0.2,3,False,r3,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.29,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,20.834700000705197
scenario_a,1,logreg,162,guarded,alternative,0.2,3,False,r4,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.602,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,20.834700000705197
scenario_a,1,logreg,162,guarded,alternative,0.2,3,False,r5,1,-0.4125 < 1 <= 0.08621,-0.13636234947686107,0.45,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,20.834700000705197
scenario_a,1,logreg,162,guarded,alternative,0.2,3,False,r6,1,0.08621 < 1 <= 0.559,0.33223146083793215,0.368,0.1465648854961832,0.10416666666666667,0.15384615384615385,True,20.834700000705197
scenario_a,1,logreg,162,standard,alternative,0.2,3,False,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.2,3,False,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.2,3,True,r0,0,-0.6771 < 0 <= -0.08746,-0.35702463829420317,0.48,0.060606060606060615,0.046153846153846156,0.06153846153846154,True,22.07720000296831
scenario_a,1,logreg,162,guarded,alternative,0.2,3,True,r1,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.481,0.2677824267782427,0.21875,0.2857142857142857,True,22.07720000296831
scenario_a,1,logreg,162,guarded,alternative,0.2,3,True,r2,1,-0.9373 < 1 <= 0.559,-0.18717642355757463,0.329,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,22.07720000296831
scenario_a,1,logreg,162,standard,alternative,0.2,3,True,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.2,3,True,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.2,5,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.645,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,18.77649998641573
scenario_a,1,logreg,162,guarded,alternative,0.2,5,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.625,0.06149479659413434,0.046153846153846156,0.0625,True,18.77649998641573
scenario_a,1,logreg,162,guarded,alternative,0.2,5,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.273,0.10320284697508897,0.06896551724137931,0.10714285714285714,True,18.77649998641573
scenario_a,1,logreg,162,guarded,alternative,0.2,5,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.643,0.2677824267782427,0.21875,0.2857142857142857,True,18.77649998641573
scenario_a,1,logreg,162,guarded,alternative,0.2,5,False,r4,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.317,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,18.77649998641573
scenario_a,1,logreg,162,guarded,alternative,0.2,5,False,r5,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.691,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,18.77649998641573
scenario_a,1,logreg,162,guarded,alternative,0.2,5,False,r6,1,-0.4125 < 1 <= 0.08621,-0.13636234947686107,0.39,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,18.77649998641573
scenario_a,1,logreg,162,guarded,alternative,0.2,5,False,r7,1,0.08621 < 1 <= 0.559,0.33223146083793215,0.411,0.1465648854961832,0.10416666666666667,0.15384615384615385,True,18.77649998641573
scenario_a,1,logreg,162,standard,alternative,0.2,5,False,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.2,5,False,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.2,5,True,r0,0,-0.6771 < 0 <= 0.5994,0.0026468279090513494,0.235,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,17.320599989034235
scenario_a,1,logreg,162,guarded,alternative,0.2,5,True,r1,1,-0.9373 < 1 <= 0.559,-0.18717642355757463,0.539,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,17.320599989034235
scenario_a,1,logreg,162,standard,alternative,0.2,5,True,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.2,5,True,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.2,10,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.678,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,13.856900011887774
scenario_a,1,logreg,162,guarded,alternative,0.2,10,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.657,0.06149479659413434,0.046153846153846156,0.0625,True,13.856900011887774
scenario_a,1,logreg,162,guarded,alternative,0.2,10,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.35,0.10320284697508897,0.06896551724137931,0.10714285714285714,True,13.856900011887774
scenario_a,1,logreg,162,guarded,alternative,0.2,10,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.327,0.2677824267782427,0.21875,0.2857142857142857,True,13.856900011887774
scenario_a,1,logreg,162,guarded,alternative,0.2,10,False,r4,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.558,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,13.856900011887774
scenario_a,1,logreg,162,guarded,alternative,0.2,10,False,r5,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.593,0.05353768633214361,0.0392156862745098,0.05434782608695652,True,13.856900011887774
scenario_a,1,logreg,162,guarded,alternative,0.2,10,False,r6,1,-0.4125 < 1 <= 0.08621,-0.13636234947686107,0.514,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,13.856900011887774
scenario_a,1,logreg,162,guarded,alternative,0.2,10,False,r7,1,0.08621 < 1 <= 0.559,0.33223146083793215,0.276,0.1465648854961832,0.10416666666666667,0.15384615384615385,True,13.856900011887774
scenario_a,1,logreg,162,standard,alternative,0.2,10,False,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.2,10,False,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,162,guarded,alternative,0.2,10,True,r0,0,-0.6771 < 0 <= 0.5994,0.0026468279090513494,0.353,0.09999999999999999,0.06896551724137931,0.10344827586206896,True,16.376799991121516
scenario_a,1,logreg,162,guarded,alternative,0.2,10,True,r1,1,-0.9373 < 1 <= 0.559,-0.18717642355757463,0.521,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,16.376799991121516
scenario_a,1,logreg,162,standard,alternative,0.2,10,True,r0,0,0 > -0.68,0.9171626562059634,,0.25403066030075677,0.22865215924426452,0.26503759398496235,True,7.0109000080265105
scenario_a,1,logreg,162,standard,alternative,0.2,10,True,r1,1,1 > -0.94,0.9994348571484801,,0.17977541203646175,0.15267094017094018,0.1867753623188406,False,7.0109000080265105
scenario_a,1,logreg,181,guarded,alternative,0.01,3,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.911,0.05690376569037657,0.0392156862745098,0.057971014492753624,True,14.044499985175207
scenario_a,1,logreg,181,guarded,alternative,0.01,3,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.961,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,14.044499985175207
scenario_a,1,logreg,181,guarded,alternative,0.01,3,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.402,0.12195121951219513,0.1,0.125,True,14.044499985175207
scenario_a,1,logreg,181,guarded,alternative,0.01,3,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.457,0.2916666666666667,0.2765957446808511,0.2978723404255319,True,14.044499985175207
scenario_a,1,logreg,181,guarded,alternative,0.01,3,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.154,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,14.044499985175207
scenario_a,1,logreg,181,guarded,alternative,0.01,3,False,r5,0,0 > 0.6081,1.1398916719844439,0.017,0.5740740740740741,0.5660377358490566,0.5849056603773585,True,14.044499985175207
scenario_a,1,logreg,181,guarded,alternative,0.01,3,False,r6,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.516,0.046511627906976744,0.0,0.04878048780487805,True,14.044499985175207
scenario_a,1,logreg,181,guarded,alternative,0.01,3,False,r7,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.978,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,14.044499985175207
scenario_a,1,logreg,181,standard,alternative,0.01,3,False,r0,0,0 > -0.68,0.9171626562059634,,0.2740042576569153,0.24793407413788152,0.284963294761727,True,7.753799989586696
scenario_a,1,logreg,181,standard,alternative,0.01,3,False,r1,1,1 > -0.94,0.9994348571484801,,0.16777066569979596,0.14675716440422323,0.17329059829059826,False,7.753799989586696
scenario_a,1,logreg,181,guarded,alternative,0.01,3,True,r0,0,0 > -0.6771,0.36366537829265927,0.336,0.2916666666666667,0.2765957446808511,0.2978723404255319,True,15.587000001687557
scenario_a,1,logreg,181,guarded,alternative,0.01,3,True,r1,1,-0.9373 < 1 <= 0.7253,-0.0945600753183326,0.459,0.06742738589211619,0.046153846153846156,0.06896551724137931,True,15.587000001687557
scenario_a,1,logreg,181,standard,alternative,0.01,3,True,r0,0,0 > -0.68,0.9171626562059634,,0.2740042576569153,0.24793407413788152,0.284963294761727,True,7.753799989586696
scenario_a,1,logreg,181,standard,alternative,0.01,3,True,r1,1,1 > -0.94,0.9994348571484801,,0.16777066569979596,0.14675716440422323,0.17329059829059826,False,7.753799989586696
scenario_a,1,logreg,181,guarded,alternative,0.01,5,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.905,0.05690376569037657,0.0392156862745098,0.057971014492753624,True,13.208799995481968
scenario_a,1,logreg,181,guarded,alternative,0.01,5,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.872,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,13.208799995481968
scenario_a,1,logreg,181,guarded,alternative,0.01,5,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.48,0.12195121951219513,0.1,0.125,True,13.208799995481968
scenario_a,1,logreg,181,guarded,alternative,0.01,5,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.495,0.2916666666666667,0.2765957446808511,0.2978723404255319,True,13.208799995481968
scenario_a,1,logreg,181,guarded,alternative,0.01,5,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.172,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,13.208799995481968
scenario_a,1,logreg,181,guarded,alternative,0.01,5,False,r5,0,0 > 0.6081,1.1398916719844439,0.017,0.5740740740740741,0.5660377358490566,0.5849056603773585,True,13.208799995481968
scenario_a,1,logreg,181,guarded,alternative,0.01,5,False,r6,1,-0.9373 < 1 <= -0.7778,-0.8575091210089442,0.411,0.046511627906976744,0.0,0.04878048780487805,True,13.208799995481968
scenario_a,1,logreg,181,guarded,alternative,0.01,5,False,r7,1,-0.7778 < 1 <= -0.4125,-0.5921625249524994,0.341,0.05150648039050664,0.0392156862745098,0.05217391304347826,True,13.208799995481968
scenario_a,1,logreg,181,standard,alternative,0.01,5,False,r0,0,0 > -0.68,0.9171626562059634,,0.2740042576569153,0.24793407413788152,0.284963294761727,True,7.753799989586696
scenario_a,1,logreg,181,standard,alternative,0.01,5,False,r1,1,1 > -0.94,0.9994348571484801,,0.16777066569979596,0.14675716440422323,0.17329059829059826,False,7.753799989586696
scenario_a,1,logreg,181,guarded,alternative,0.01,5,True,r0,0,0 > -0.6771,0.36366537829265927,0.403,0.2916666666666667,0.2765957446808511,0.2978723404255319,True,17.516199994133785
scenario_a,1,logreg,181,guarded,alternative,0.01,5,True,r1,1,-0.9373 < 1 <= 0.7253,-0.0945600753183326,0.489,0.06742738589211619,0.046153846153846156,0.06896551724137931,True,17.516199994133785
scenario_a,1,logreg,181,standard,alternative,0.01,5,True,r0,0,0 > -0.68,0.9171626562059634,,0.2740042576569153,0.24793407413788152,0.284963294761727,True,7.753799989586696
scenario_a,1,logreg,181,standard,alternative,0.01,5,True,r1,1,1 > -0.94,0.9994348571484801,,0.16777066569979596,0.14675716440422323,0.17329059829059826,False,7.753799989586696
scenario_a,1,logreg,181,guarded,alternative,0.01,10,False,r0,0,-0.6771 < 0 <= -0.3333,-0.48882277799593804,0.739,0.05690376569037657,0.0392156862745098,0.057971014492753624,True,19.120899989502504
scenario_a,1,logreg,181,guarded,alternative,0.01,10,False,r1,0,-0.3333 < 0 <= -0.08746,-0.2270144777860048,0.926,0.06966773847802787,0.046153846153846156,0.07142857142857142,True,19.120899989502504
scenario_a,1,logreg,181,guarded,alternative,0.01,10,False,r2,0,-0.08746 < 0 <= 0.1391,0.03779017328980727,0.529,0.12195121951219513,0.1,0.125,True,19.120899989502504
scenario_a,1,logreg,181,guarded,alternative,0.01,10,False,r3,0,0.1391 < 0 <= 0.5994,0.3783622179476003,0.327,0.2916666666666667,0.2765957446808511,0.2978723404255319,True,19.120899989502504
scenario_a,1,logreg,181,guarded,alternative,0.01,10,False,r4,0,0.5994 < 0 <= 0.6081,0.6053940329509557,0.15,0.3207547169811321,0.29411764705882354,0.3333333333333333,True,19.120899989502504
